Lesotho,88,70,1.26,1.00,1,0.793650793650794
Jamaica,93,84,1.11,1.00,1,0.900900900900901
Namibia,84,79,1.07,1.00,1,0.934579439252336
Guyana,90,87,1.03,1.00,1,0.970873786407767
Malta,96,93,1.03,1.00,1,0.970873786407767
"United Arab Emirates",96,93,1.03,1.00,1,0.970873786407767
Bahamas,97,95,1.02,1.00,1,0.980392156862745
"Dominican Republic",92,91,1.01,1.00,1,0.99009900990099
Nicaragua,83,82,1.01,1.00,1,0.99009900990099
Philippines,97,96,1.01,1.00,1,0.99009900990099
Botswana,89,88,1.01,1.00,1,0.99009900990099
Brazil,93,92,1.01,1.00,1,0.99009900990099
Uruguay,99,98,1.01,1.00,1,0.99009900990099
Mongolia,99,98,1.00,1.00,1,1
Colombia,95,95,1.00,1.00,1,1
Honduras,89,88,1.00,1.00,1,1
"Costa Rica",98,98,1.00,1.00,1,1
Barbados,99,99,1.00,1.00,1,1
Argentina,98,98,1.00,1.00,1,1
Swaziland,87,87,1.00,1.00,1,1
Lithuania,100,100,1.00,1.00,1,1
Thailand,97,97,1.00,1.00,1,1
Latvia,100,100,1.00,1.00,1,1
Australia,99,99,1.00,1.00,1,1
Austria,99,99,1.00,1.00,1,1
Belgium,99,99,1.00,1.00,1,1
Canada,99,99,1.00,1.00,1,1
"Czech Republic",99,99,1.00,1.00,1,1
Denmark,99,99,1.00,1.00,1,1
Finland,99,99,1.00,1.00,1,1
France,99,99,1.00,1.00,1,1
Germany,99,99,1.00,1.00,1,1
Iceland,99,99,1.00,1.00,1,1
Ireland,99,99,1.00,1.00,1,1
Japan,99,99,1.00,1.00,1,1
"Korea, Rep.",99,99,1.00,1.00,1,1
Luxembourg,99,99,1.00,1.00,1,1
Netherlands,99,99,1.00,1.00,1,1
"New Zealand",99,99,1.00,1.00,1,1
Norway,99,99,1.00,1.00,1,1
"Slovak Republic",99,99,1.00,1.00,1,1
Sweden,99,99,1.00,1.00,1,1
Switzerland,99,99,1.00,1.00,1,1
"United Kingdom",99,99,1.00,1.00,1,1
"United States",99,99,1.00,1.00,1,1
"Russian Federation",100,100,1.00,1.00,46,1
Cuba,100,100,1.00,1.00,47,1
Kazakhstan,100,100,1.00,1.00,48,1
Slovenia,100,100,1.00,1.00,49,1
Estonia,100,100,1.00,1.00,50,1
Ukraine,100,100,1.00,1.00,51,1
Georgia,100,100,1.00,1.00,52,1
Tajikistan,100,100,1.00,1.00,53,1
Belarus,100,100,1.00,1.00,54,1
Azerbaijan,100,100,1.00,1.00,55,1
Armenia,100,100,1.00,1.00,56,1
Hungary,99,99,1.00,1.00,57,1
Venezuela,96,96,1.00,1.00,58,1
Chile,97,98,1.00,1.00,59,1
"Kyrgyz Republic",99,100,1.00,1.00,60,1
Poland,100,100,1.00,1.00,61,1
Italy,99,99,1.00,1.00,62,1
"Trinidad and Tobago",99,99,0.99,0.99,63,0.99
Romania,98,99,0.99,0.99,64,0.99
Qatar,97,97,0.99,0.99,65,0.99
Moldova,99,100,0.99,0.99,66,0.99
Bulgaria,98,99,0.99,0.99,67,0.99
Kuwait,96,97,0.99,0.99,68,0.99
Croatia,99,100,0.99,0.99,69,0.99
Cyprus,99,99,0.99,0.99,70,0.99
Maldives,99,100,0.99,0.99,71,0.99
Paraguay,95,96,0.99,0.99,72,0.99
Suriname,95,96,0.99,0.99,73,0.99
Spain,97,99,0.99,0.99,74,0.99
Panama,94,96,0.99,0.99,75,0.99
Montenegro,98,99,0.99,0.99,76,0.99
Albania,97,98,0.98,0.98,77,0.98
Greece,97,99,0.98,0.98,78,0.98
Israel,97,99,0.98,0.98,79,0.98
Serbia,97,99,0.98,0.98,80,0.98
Ecuador,94,95,0.98,0.98,81,0.98
"Macedonia, FYR",97,99,0.98,0.98,82,0.98
Mexico,94,96,0.98,0.98,83,0.98
"Sri Lanka",92,94,0.98,0.98,84,0.98
"South Africa",93,96,0.98,0.98,85,0.98
Portugal,94,97,0.97,0.97,86,0.97
Malaysia,93,96,0.97,0.97,87,0.97
"Brunei Darussalam",94,97,0.97,0.97,88,0.97
Bahrain,93,97,0.96,0.96,89,0.96
Vietnam,93,96,0.96,0.96,90,0.96
Singapore,95,99,0.96,0.96,91,0.96
China,94,98,0.96,0.96,92,0.96
Fiji,92,96,0.96,0.96,93,0.96
Lebanon,92,96,0.96,0.96,94,0.96
Bolivia,94,98,0.96,0.96,95,0.96
Zimbabwe,85,89,0.96,0.96,96,0.96
Mauritius,88,93,0.95,0.95,97,0.95
"El Salvador",86,90,0.95,0.95,98,0.95
Indonesia,92,96,0.95,0.95,99,0.95
Jordan,93,98,0.95,0.95,100,0.95
Peru,92,97,0.94,0.94,101,0.94
Burundi,83,88,0.94,0.94,102,0.94
"Saudi Arabia",91,97,0.94,0.94,103,0.94
Madagascar,63,67,0.94,0.94,104,0.94
Turkey,92,98,0.93,0.93,105,0.93
Rwanda,68,73,0.93,0.93,106,0.93
Kenya,75,81,0.92,0.92,107,0.92
Oman,86,94,0.92,0.92,108,0.92
Bangladesh,58,65,0.91,0.91,109,0.91
"Iran, Islamic Rep.",83,91,0.90,0.90,110,0.9
"Cape Verde",83,92,0.90,0.90,111,0.9
"Syrian Arab Republic",81,92,0.88,0.88,112,0.88
Guatemala,76,87,0.87,0.87,113,0.87
Ghana,71,82,0.87,0.87,114,0.87
Tanzania,65,76,0.86,0.86,115,0.86
Cameroon*,69,81,0.85,0.85,116,0.85
Algeria,73,87,0.84,0.84,117,0.84
Uganda,71,85,0.84,0.84,118,0.84
"Lao PDR",73,87,0.84,0.84,119,0.84
Cambodia,71,84,0.84,0.84,120,0.84
Tunisia,74,90,0.83,0.83,121,0.83
Malawi,59,73,0.80,0.80,122,0.8
Egypt,65,82,0.80,0.80,123,0.8
Zambia,56,71,0.79,0.79,124,0.79
Bhutan,55,73,0.75,0.75,125,0.75
Morocco,59,79,0.75,0.75,126,0.75
India,61,81,0.75,0.75,127,0.75
"Gambia, The*",48,64,0.75,0.75,128,0.75
Angola,61,82,0.74,0.74,129,0.74
Ethiopia,41,57,0.72,0.72,130,0.72
Nigeria,50,69,0.72,0.72,131,0.72
Nepal,53,76,0.69,0.69,132,0.69
"Burkina Faso",29,43,0.68,0.68,133,0.68
Senegal,47,70,0.67,0.67,134,0.67
Mauritania,42,63,0.66,0.66,135,0.66
Pakistan,46,70,0.66,0.66,136,0.66
Chad,32,48,0.66,0.66,137,0.66
Yemen,55,85,0.65,0.65,138,0.65
Mozambique,45,73,0.62,0.62,139,0.62
"Cote d'Ivoire",33,53,0.61,0.61,140,0.61
Mali,29,48,0.61,0.61,141,0.61
Guinea,23,38,0.60,0.60,142,0.6
Benin*,27,50,0.55,0.55,143,0.55
Liberia,33,62,0.53,0.53,144,0.53
Belize,"—","—","—","—","—","—"
